timestamp;lat [deg];lon [deg];sog [kn];draught [m];heading [deg];cog [deg];rot [deg/min];zone  [UTM];band  [UTM];easting [UTM];northing [UTM];STATE
2023-09-13T18:21:08;-6.83101666667;112.73155;1.4;-1;126;188.7;0;49;M;691347;9244587;P1
2023-09-13T18:21:17;-6.83107333333;112.731541667;1.3;-1;125;188.3;0;49;M;691347;9244581;P1
2023-09-13T18:21:28;-6.83113833333;112.731531667;1.4;-1;125;191.4;0;49;M;691345;9244574;P1
2023-09-13T18:21:38;-6.83119833333;112.73152;1.3;-1;125;189.8;0;49;M;691344;9244567;P1
2023-09-13T18:21:58;-6.83132333333;112.731496667;1.2;-1;124;191.9;0;49;M;691341;9244553;P1
2023-09-13T18:22:08;-6.83138166667;112.731483333;1.1;-1;124;190.1;0;49;M;691340;9244547;P1
2023-09-13T18:22:28;-6.83152833333;112.731448333;1.2;-1;124;192.1;0;49;M;691336;9244531;P1
2023-09-13T18:22:38;-6.83157166667;112.731438333;1.3;-1;123;193.3;0;49;M;691335;9244526;P1
2023-09-13T18:22:48;-6.83161833333;112.731425;1.1;-1;123;200.4;0;49;M;691333;9244521;P1
2023-09-13T18:22:58;-6.83167;112.73141;1.4;-1;123;193;0;49;M;691332;9244515;P1
2023-09-13T18:23:08;-6.83172166667;112.731393333;1.2;-1;123;200.1;0;49;M;691330;9244509;P1
2023-09-13T18:23:28;-6.83189333333;112.731343333;0.9;-1;122;200;0;49;M;691324;9244490;P1
2023-09-13T18:23:48;-6.83202666667;112.731293333;1.1;-1;122;198.6;0;49;M;691319;9244476;P1
2023-09-13T18:23:58;-6.83210833333;112.731261667;1.2;-1;122;200.8;0;49;M;691315;9244466;P1
2023-09-13T18:24:08;-6.83215;112.731245;1;-1;121;202.2;0;49;M;691313;9244462;P1
2023-09-13T18:24:17;-6.83218666667;112.731228333;1.1;-1;121;197;0;49;M;691311;9244458;P1
2023-09-13T18:24:28;-6.832255;112.731196667;1.2;-1;121;201.5;0;49;M;691308;9244450;P1
2023-09-13T18:24:38;-6.83230666667;112.731171667;1.1;-1;121;202.2;0;49;M;691305;9244445;P1
2023-09-13T18:24:48;-6.83233333333;112.73116;1.2;-1;121;205.9;0;49;M;691304;9244442;P1
2023-09-13T18:24:58;-6.83235333333;112.73115;1;-1;121;205.5;0;49;M;691303;9244439;P1
2023-09-13T18:25:08;-6.83238;112.731136667;1.1;-1;121;207.9;0;49;M;691301;9244436;P1
2023-09-13T18:25:17;-6.83247833333;112.731085;0.9;-1;121;203.9;0;49;M;691295;9244426;P1
2023-09-13T18:25:28;-6.83252666667;112.731058333;1.1;-1;121;207.4;0;49;M;691292;9244420;P1
2023-09-13T18:25:38;-6.83254333333;112.73105;1.1;-1;120;205.8;0;49;M;691292;9244418;P1
2023-09-13T18:25:48;-6.83257;112.731033333;1.1;-1;120;208.3;0;49;M;691290;9244416;P1
2023-09-13T18:25:58;-6.832605;112.731013333;1;-1;121;207.6;0;49;M;691287;9244412;P1
2023-09-13T18:26:08;-6.83268333333;112.730968333;1.2;-1;121;207.1;0;49;M;691282;9244403;P1
2023-09-13T18:26:18;-6.83273166667;112.73094;1;-1;121;213.1;0;49;M;691279;9244398;P1
2023-09-13T18:26:28;-6.83279666667;112.730896667;1;-1;121;212.9;0;49;M;691275;9244391;P1
2023-09-13T18:26:38;-6.832855;112.730858333;1.1;-1;121;209.3;0;49;M;691270;9244384;P1
2023-09-13T18:26:48;-6.832895;112.730831667;1.1;-1;121;217.2;0;49;M;691267;9244380;P1
2023-09-13T18:26:58;-6.83294;112.7308;1.2;-1;121;209.9;0;49;M;691264;9244375;P1
2023-09-13T18:27:08;-6.832975;112.730776667;0.9;-1;121;217.8;0;49;M;691261;9244371;P1
2023-09-13T18:27:18;-6.83303166667;112.730738333;1.2;-1;121;211.7;0;49;M;691257;9244365;P1
2023-09-13T18:27:28;-6.83307166667;112.73071;1.2;-1;122;213.9;0;49;M;691254;9244360;P1
2023-09-13T18:27:38;-6.83311833333;112.730685;0.9;-1;122;217;0;49;M;691251;9244355;P1
2023-09-13T18:27:48;-6.833135;112.730668333;1.1;-1;122;214.7;0;49;M;691249;9244353;P1
2023-09-13T18:27:58;-6.83319666667;112.73062;1;-1;122;222.5;0;49;M;691244;9244346;P1
2023-09-13T18:28:08;-6.83324;112.730583333;1.2;-1;123;211.4;0;49;M;691240;9244342;P1
2023-09-13T18:28:18;-6.83327666667;112.730546667;1;-1;123;223.4;0;49;M;691236;9244338;P1
2023-09-13T18:28:28;-6.83331666667;112.730505;1;-1;123;219.7;0;49;M;691231;9244333;P1
2023-09-13T18:28:38;-6.83335666667;112.730471667;1.2;-1;124;220.5;0;49;M;691227;9244329;P1
2023-09-13T18:28:48;-6.83340166667;112.730435;1.2;-1;124;218.8;0;49;M;691223;9244324;P1
2023-09-13T18:28:58;-6.83344;112.7304;1;-1;124;223.1;0;49;M;691219;9244320;P1
2023-09-13T18:29:08;-6.83348;112.730365;1.1;-1;125;215.6;0;49;M;691215;9244315;P1
2023-09-13T18:29:18;-6.833515;112.730335;1.1;-1;125;221.9;0;49;M;691212;9244311;P1
2023-09-13T18:29:28;-6.83355833333;112.730295;1.2;-1;125;219.5;0;49;M;691208;9244307;P1
2023-09-13T18:29:38;-6.83359666667;112.730258333;1;-1;126;225.4;0;49;M;691204;9244302;P1
2023-09-13T18:29:48;-6.83363333333;112.730225;1.3;-1;126;217.4;0;49;M;691200;9244298;P1
2023-09-13T18:29:58;-6.83367;112.730186667;1.2;-1;126;222.9;0;49;M;691196;9244294;P1
2023-09-13T18:30:08;-6.83370666667;112.730146667;1.2;-1;127;221.3;0;49;M;691191;9244290;P1
2023-09-13T18:30:18;-6.83374666667;112.730106667;1.1;-1;127;221.9;0;49;M;691187;9244286;P1
2023-09-13T18:30:28;-6.833785;112.730068333;1.1;-1;127;229.5;0;49;M;691183;9244282;P1
2023-09-13T18:30:38;-6.833825;112.73003;1;-1;128;221.7;0;49;M;691178;9244277;P1
2023-09-13T18:31:08;-6.83393833333;112.729901667;1.1;-1;129;228.3;0;49;M;691164;9244265;P1
2023-09-13T18:31:18;-6.83397166667;112.729861667;1.1;-1;129;224.2;0;49;M;691160;9244261;P1
2023-09-13T18:31:28;-6.83400833333;112.729816667;1.1;-1;129;223.4;0;49;M;691155;9244257;P1
2023-09-13T18:31:38;-6.834045;112.729776667;1.1;-1;130;231.6;0;49;M;691150;9244253;P1
2023-09-13T18:31:48;-6.83408166667;112.729736667;1.1;-1;130;226;0;49;M;691146;9244249;P1
2023-09-13T18:31:57;-6.83411;112.729705;1.1;-1;130;227;0;49;M;691142;9244246;P1
2023-09-13T18:32:08;-6.83414666667;112.72966;1.2;-1;131;228.3;0;49;M;691137;9244242;P1
2023-09-13T18:32:18;-6.83418;112.729616667;1.2;-1;131;225.5;0;49;M;691132;9244238;P1
2023-09-13T18:32:28;-6.83421333333;112.729573333;1.1;-1;131;232.5;0;49;M;691128;9244234;P1
2023-09-13T18:32:38;-6.83424833333;112.729528333;1.3;-1;132;229.5;0;49;M;691123;9244231;P1
2023-09-13T18:32:48;-6.83428166667;112.729486667;1;-1;132;231.9;0;49;M;691118;9244227;P1
2023-09-13T18:32:57;-6.83431166667;112.729448333;1.2;-1;132;229.1;0;49;M;691114;9244224;P1
2023-09-13T18:33:08;-6.83435;112.7294;1.1;-1;133;227.8;0;49;M;691108;9244219;P1
2023-09-13T18:33:28;-6.83441666667;112.72931;1.1;-1;134;234;0;49;M;691098;9244212;P1
2023-09-13T18:33:38;-6.83444333333;112.72927;1;-1;134;229.9;0;49;M;691094;9244209;P1
2023-09-13T18:33:48;-6.83447333333;112.729228333;1;-1;134;237.7;0;49;M;691089;9244206;P1
2023-09-13T18:34:08;-6.83453833333;112.729128333;1;-1;135;231.9;0;49;M;691078;9244199;P1
2023-09-13T18:34:27;-6.83459166667;112.729045;0.9;-1;136;237.3;0;49;M;691069;9244193;P1
2023-09-13T18:34:38;-6.83462666667;112.728991667;1.3;-1;136;233.3;0;49;M;691063;9244189;P1
2023-09-13T18:34:48;-6.83465666667;112.728945;1;-1;137;235.8;0;49;M;691058;9244186;P1
2023-09-13T18:35:08;-6.83471166667;112.728861667;1.2;-1;137;231.9;0;49;M;691049;9244180;P1
2023-09-13T18:35:17;-6.83473666667;112.728821667;1;-1;138;236.7;0;49;M;691044;9244177;P1
2023-09-13T18:35:27;-6.83476666667;112.728773333;1.2;-1;138;232.1;0;49;M;691039;9244173;P1
2023-09-13T18:35:48;-6.834825;112.728675;1.1;-1;139;238.2;0;49;M;691028;9244167;P1
2023-09-13T18:36:08;-6.834885;112.728575;1.3;-1;139;236;0;49;M;691017;9244160;P1
2023-09-13T18:36:27;-6.83493666667;112.728485;1.3;-1;140;233.5;0;49;M;691007;9244155;P1
2023-09-13T18:36:37;-6.83495833333;112.72845;1;-1;141;238.1;0;49;M;691003;9244152;P1
2023-09-13T18:37:07;-6.83504666667;112.728293333;1;-1;141;246.6;0;49;M;690986;9244143;P1
2023-09-13T18:37:17;-6.83507666667;112.728241667;1.3;-1;141;235.6;0;49;M;690980;9244139;P1
2023-09-13T18:37:27;-6.83509833333;112.728206667;1.1;-1;142;239.9;0;49;M;690976;9244137;P1
2023-09-13T18:37:37;-6.83513333333;112.728148333;1;-1;142;253.3;0;49;M;690970;9244133;P1
2023-09-13T18:37:48;-6.835165;112.72809;1.1;-1;142;238.1;0;49;M;690963;9244130;P1
2023-09-13T18:37:49;-6.835165;112.72809;1.1;-1;142;238.1;0;49;M;690963;9244130;P1
2023-09-13T18:37:58;-6.835185;112.728053333;1.1;-1;143;240;0;49;M;690959;9244127;P1
2023-09-13T18:38:07;-6.83521333333;112.728;1.1;-1;143;236.5;0;49;M;690953;9244124;P1
2023-09-13T18:38:18;-6.83524666667;112.72794;1;-1;144;238;0;49;M;690947;9244121;P1
2023-09-13T18:38:27;-6.83526333333;112.72791;1.1;-1;144;247.5;0;49;M;690943;9244119;P1
2023-09-13T18:38:37;-6.835295;112.72785;1.1;-1;145;236;0;49;M;690937;9244115;P1
2023-09-13T18:38:48;-6.83532333333;112.727795;1;-1;145;239.8;0;49;M;690931;9244112;P1
2023-09-13T18:38:49;-6.83532333333;112.727795;1;-1;145;239.8;0;49;M;690931;9244112;P1
2023-09-13T18:38:58;-6.83534833333;112.727746667;1.1;-1;145;237.4;0;49;M;690925;9244110;P1
2023-09-13T18:39:18;-6.835405;112.727641667;1.2;-1;146;240.7;0;49;M;690914;9244103;P1
2023-09-13T18:39:37;-6.83545333333;112.727555;1;-1;146;242.8;0;49;M;690904;9244098;P1
2023-09-13T18:39:38;-6.83545333333;112.727555;1;-1;146;242.8;0;49;M;690904;9244098;P1
2023-09-13T18:39:48;-6.83549166667;112.727493333;1.2;-1;146;238;0;49;M;690897;9244094;P1
2023-09-13T18:40:07;-6.83554;112.727406667;1.1;-1;147;245;0;49;M;690888;9244088;P1
2023-09-13T18:40:18;-6.83557333333;112.727343333;1.3;-1;147;236.5;0;49;M;690881;9244085;P1
2023-09-13T18:40:48;-6.835645;112.72719;1.3;-1;148;239.8;0;49;M;690864;9244077;P1
2023-09-13T18:40:49;-6.835645;112.72719;1.3;-1;148;239.8;0;49;M;690864;9244077;P1
2023-09-13T18:40:58;-6.83566666667;112.72715;1.2;-1;148;240;0;49;M;690859;9244075;P1
2023-09-13T18:41:07;-6.83569833333;112.72709;1.1;-1;148;237.5;0;49;M;690853;9244071;P1
2023-09-13T18:41:18;-6.83572166667;112.727045;0.9;-1;148;244;0;49;M;690848;9244069;P1
2023-09-13T18:41:38;-6.83576833333;112.726955;1.2;-1;149;240.6;0;49;M;690838;9244063;P1
2023-09-13T18:41:48;-6.83580833333;112.726883333;1.2;-1;149;228.1;0;49;M;690830;9244059;P1
2023-09-13T18:41:58;-6.83584833333;112.726838333;1.5;-1;148;225.2;0;49;M;690825;9244055;P1
2023-09-13T18:42:07;-6.83590833333;112.72679;1.8;-1;148;212.6;0;49;M;690819;9244048;P1
2023-09-13T18:42:18;-6.83597333333;112.726746667;1.6;-1;147;209.3;0;49;M;690815;9244041;P1
2023-09-13T18:42:27;-6.83604166667;112.726706667;2;-1;146;208.5;0;49;M;690810;9244033;P1
2023-09-13T18:42:37;-6.83612833333;112.726663333;1.9;-1;145;203.2;0;49;M;690805;9244024;P1
2023-09-13T18:42:48;-6.836215;112.726625;2.1;-1;144;202.1;0;49;M;690801;9244014;P1
2023-09-13T18:43:07;-6.83638833333;112.726568333;2.2;-1;142;196.7;0;49;M;690795;9243995;P1
2023-09-13T18:43:17;-6.83647833333;112.726553333;2.3;-1;140;190;0;49;M;690793;9243985;P1
2023-09-13T18:43:27;-6.83651;112.726545;2.2;-1;139;184.9;0;49;M;690792;9243982;P1
2023-09-13T18:43:37;-6.83657;112.726533333;2.3;-1;137;184.9;0;49;M;690791;9243975;P1
2023-09-13T18:43:48;-6.83666;112.726521667;2.3;-1;136;180.1;0;49;M;690789;9243965;P1
2023-09-13T18:43:58;-6.836755;112.726513333;2.5;-1;134;177.5;-127;49;M;690788;9243954;P1
2023-09-13T18:44:17;-6.83716333333;112.726511667;2.7;-1;131;174.4;0;49;M;690788;9243909;P1
2023-09-13T18:44:37;-6.837425;112.72655;2.7;-1;128;168.4;-127;49;M;690792;9243880;P1
2023-09-13T18:44:48;-6.83755333333;112.72658;2.6;-1;126;163.8;-127;49;M;690795;9243866;P1
2023-09-13T18:44:58;-6.83769333333;112.726618333;2.8;-1;124;162.7;-127;49;M;690800;9243851;P1
2023-09-13T18:45:07;-6.83780166667;112.726643333;2.9;-1;122;161.8;-127;49;M;690802;9243839;P1
2023-09-13T18:45:17;-6.83792833333;112.726688333;2.9;-1;120;158.6;-127;49;M;690807;9243825;P1
2023-09-13T18:45:27;-6.83805666667;112.726738333;2.9;-1;118;155.5;-127;49;M;690813;9243810;P1
2023-09-13T18:45:37;-6.83818833333;112.726793333;3;-1;116;155.6;-127;49;M;690819;9243796;P1
2023-09-13T18:45:48;-6.83832;112.72686;2.9;-1;114;150.9;-127;49;M;690826;9243781;P1
2023-09-13T18:45:58;-6.83844;112.726928333;2.9;-1;112;148.2;-127;49;M;690834;9243768;P3
2023-09-13T18:46:17;-6.83867833333;112.727083333;3;-1;108;143.6;-127;49;M;690851;9243742;P3
2023-09-13T18:46:27;-6.83879166667;112.727168333;3;-1;106;139;-127;49;M;690860;9243729;P3
2023-09-13T18:46:37;-6.838895;112.727256667;3.1;-1;104;138.9;-127;49;M;690870;9243718;P3
2023-09-13T18:46:48;-6.83901166667;112.72735;3;-1;102;134.8;-127;49;M;690880;9243705;P3
2023-09-13T18:46:58;-6.83913666667;112.72746;3.1;-1;99;133.7;-127;49;M;690892;9243691;P3
2023-09-13T18:47:27;-6.839415;112.727781667;3.1;-1;93;126.4;-127;49;M;690928;9243660;P3
2023-09-13T18:47:37;-6.83948166667;112.727886667;3.1;-1;91;123.3;-127;49;M;690939;9243652;P3
2023-09-13T18:47:48;-6.83955833333;112.728026667;3.1;-1;88;121.8;-127;49;M;690955;9243644;P3
2023-09-13T18:47:58;-6.839645;112.728141667;3.2;-1;86;117.9;-127;49;M;690967;9243634;P3
2023-09-13T18:48:27;-6.83981833333;112.728548333;3.1;-1;80;106.4;-127;49;M;691012;9243615;P3
2023-09-13T18:48:37;-6.839855;112.728691667;3.2;-1;78;103.2;-127;49;M;691028;9243611;P3
2023-09-13T18:48:48;-6.83987166667;112.728875;3.3;-1;76;98.2;-127;49;M;691048;9243609;P3
2023-09-13T18:48:58;-6.839895;112.729028333;3.4;-1;74;93.9;-127;49;M;691065;9243606;P3
2023-09-13T18:49:17;-6.83990833333;112.729311667;3.4;-1;72;92.3;0;49;M;691096;9243605;P3
2023-09-13T18:49:27;-6.8399;112.729488333;3.4;-1;70;84.2;0;49;M;691116;9243605;P3
2023-09-13T18:49:37;-6.83988333333;112.72965;3.5;-1;70;82.7;0;49;M;691134;9243607;P3
2023-09-13T18:49:48;-6.83985;112.729821667;3.5;-1;69;76.7;0;49;M;691153;9243611;P3
2023-09-13T18:50:37;-6.839675;112.730613333;3.9;-1;66;82.3;0;49;M;691240;9243630;P3
2023-09-13T18:50:48;-6.83963666667;112.730806667;3.8;-1;64;78.1;-127;49;M;691262;9243634;P3
2023-09-13T18:50:58;-6.83959166667;112.730986667;3.9;-1;62;78.2;-127;49;M;691282;9243639;P3
2023-09-13T18:51:08;-6.83955166667;112.731176667;4;-1;60;74.5;-127;49;M;691303;9243643;P3
2023-09-13T18:51:27;-6.83945333333;112.731513333;4;-1;55;70.6;-127;49;M;691340;9243654;P3
2023-09-13T18:51:37;-6.83939166667;112.731688333;4;-1;53;68.1;-127;49;M;691359;9243661;P3
2023-09-13T18:51:48;-6.83930333333;112.731873333;4;-1;51;60.2;0;49;M;691380;9243671;P3
2023-09-13T18:51:57;-6.83921833333;112.732015;3.9;-1;50;57.2;0;49;M;691396;9243680;P3
2023-09-13T18:52:08;-6.8391;112.732178333;3.9;-1;49;50.8;0;49;M;691414;9243693;P3
2023-09-13T18:52:28;-6.83887333333;112.73245;3.7;-1;50;49.2;0;49;M;691444;9243718;P3
2023-09-13T18:52:48;-6.83866;112.732693333;3.6;-1;50;49.7;0;49;M;691471;9243741;P3
2023-09-13T18:53:17;-6.83833666667;112.733046667;3.4;-1;50;47.1;0;49;M;691510;9243777;P3
2023-09-13T18:53:48;-6.83800333333;112.733403333;3.2;-1;51;48.1;0;49;M;691550;9243814;P3
2023-09-13T18:54:28;-6.8376;112.733823333;2.9;-1;50;47.2;0;49;M;691596;9243858;P3
2023-09-13T18:54:48;-6.83740833333;112.734015;2.8;-1;50;44.5;0;49;M;691617;9243879;P3
2023-09-13T18:55:37;-6.83696;112.734426667;2.5;-1;51;42.9;0;49;M;691663;9243929;P3
2023-09-13T18:55:57;-6.83678333333;112.734581667;2.5;-1;51;41.6;0;49;M;691680;9243948;P3
2023-09-13T18:56:17;-6.83660833333;112.734725;2.3;-1;51;41.1;0;49;M;691696;9243967;P3
2023-09-13T18:56:37;-6.83644333333;112.734871667;2.3;-1;52;40.7;0;49;M;691712;9243986;P3
2023-09-13T18:57:58;-6.83584;112.735353333;1.9;-1;53;40.4;0;49;M;691766;9244052;P3
2023-09-13T18:58:47;-6.835515;112.735605;1.6;-1;54;36.4;0;49;M;691794;9244088;P3
2023-09-13T18:59:17;-6.83533333333;112.735741667;1.9;-1;55;39.6;0;49;M;691809;9244108;P3
2023-09-13T18:59:27;-6.83524333333;112.735803333;2.3;-1;56;31.5;0;49;M;691816;9244118;P3
2023-09-13T18:59:37;-6.83515333333;112.735861667;2.4;-1;57;35.4;0;49;M;691822;9244128;P3
2023-09-13T18:59:47;-6.83505833333;112.735925;2.6;-1;59;33.8;0;49;M;691829;9244138;P3
2023-09-13T18:59:58;-6.83495666667;112.735991667;2.6;-1;61;36;127;49;M;691837;9244150;P3
2023-09-13T19:00:16;-6.83476333333;112.736133333;2.7;-1;65;40.5;127;49;M;691853;9244171;P3
2023-09-13T19:00:27;-6.83466333333;112.736218333;2.8;-1;67;40.3;127;49;M;691862;9244182;P3
2023-09-13T19:00:37;-6.83456833333;112.736316667;2.9;-1;69;43.3;127;49;M;691873;9244192;P3
2023-09-13T19:00:47;-6.83448166667;112.736403333;2.9;-1;72;45.6;127;49;M;691883;9244202;P3
2023-09-13T19:00:58;-6.83437;112.736523333;3;-1;75;50;127;49;M;691896;9244214;P3
2023-09-13T19:01:16;-6.83420833333;112.736721667;3.1;-1;79;53.3;127;49;M;691918;9244232;P3
2023-09-13T19:01:27;-6.83412333333;112.73685;3.1;-1;82;57.8;127;49;M;691932;9244241;P3
2023-09-13T19:01:37;-6.83405333333;112.736961667;3.1;-1;84;59.4;127;49;M;691944;9244249;P3
2023-09-13T19:01:47;-6.83397333333;112.737098333;3.1;-1;87;62.5;127;49;M;691960;9244258;P3
2023-09-13T19:01:58;-6.83392166667;112.737236667;3.1;-1;90;67;127;49;M;691975;9244264;P3
2023-09-13T19:02:27;-6.83377166667;112.737618333;3.1;-1;98;75.9;127;49;M;692017;9244280;P3
2023-09-13T19:02:37;-6.83373833333;112.737761667;3.2;-1;101;79.9;127;49;M;692033;9244284;P3
2023-09-13T19:02:47;-6.83369666667;112.737923333;3.2;-1;104;80.5;127;49;M;692051;9244288;P3
2023-09-13T19:02:57;-6.83367166667;112.738056667;3.2;-1;106;83.2;127;49;M;692066;9244291;P3
2023-09-13T19:03:08;-6.83366;112.738221667;3.3;-1;110;88.5;127;49;M;692084;9244292;P3
2023-09-13T19:03:28;-6.83367833333;112.738543333;3.4;-1;116;94;127;49;M;692119;9244290;P3
2023-09-13T19:03:47;-6.833725;112.738833333;3.3;-1;122;101.8;127;49;M;692151;9244285;P1
2023-09-13T19:03:57;-6.83375833333;112.738966667;3.4;-1;125;106;127;49;M;692166;9244281;P1
2023-09-13T19:04:08;-6.83381;112.739148333;3.4;-1;128;112.1;127;49;M;692186;9244275;P1
2023-09-13T19:04:28;-6.83394;112.739438333;3.5;-1;135;120.2;127;49;M;692218;9244261;P1
2023-09-13T19:04:47;-6.83410333333;112.739711667;3.6;-1;141;128.2;127;49;M;692248;9244242;P1
2023-09-13T19:04:57;-6.83419666667;112.739826667;3.6;-1;143;127.8;127;49;M;692261;9244232;P1
2023-09-13T19:05:08;-6.83433;112.739958333;3.7;-1;146;139.2;127;49;M;692276;9244217;P1
2023-09-13T19:05:28;-6.83460666667;112.740175;4.1;-1;149;149.3;0;49;M;692299;9244187;P1
2023-09-13T19:05:47;-6.83491;112.74035;4.1;-1;151;153.3;0;49;M;692319;9244153;P1
2023-09-13T19:05:57;-6.83508833333;112.74043;4.3;-1;151;157.1;0;49;M;692327;9244133;P1
2023-09-13T19:06:08;-6.835315;112.740518333;4.5;-1;151;163.7;0;49;M;692337;9244108;P1
2023-09-13T19:06:28;-6.835715;112.740655;4.6;-1;150;162.4;0;49;M;692352;9244064;P1
2023-09-13T19:06:47;-6.8361;112.740793333;4.8;-1;150;159.8;0;49;M;692367;9244021;P1
2023-09-13T19:06:57;-6.836285;112.74086;4.7;-1;150;158.5;0;49;M;692374;9244001;P1
2023-09-13T19:07:08;-6.83651166667;112.740948333;4.7;-1;150;159.9;0;49;M;692384;9243976;P1
2023-09-13T19:07:28;-6.83695833333;112.74111;4.9;-1;150;160.6;0;49;M;692402;9243926;P1
2023-09-13T19:07:47;-6.837355;112.741258333;5;-1;150;158.8;0;49;M;692418;9243882;P0
2023-09-13T19:08:28;-6.83827166667;112.741596667;5.3;-1;150;160.7;0;49;M;692455;9243781;P0
2023-09-13T19:08:47;-6.83873166667;112.741776667;5.3;-1;150;157.1;0;49;M;692475;9243730;P0
2023-09-13T19:08:57;-6.838935;112.741856667;5.2;-1;150;158.6;0;49;M;692484;9243707;P0
2023-09-13T19:09:08;-6.83921833333;112.741963333;5.3;-1;150;158.1;0;49;M;692495;9243676;P0
2023-09-13T19:09:28;-6.83966666667;112.742138333;5.5;-1;149;159.1;0;49;M;692514;9243626;P1
2023-09-13T19:09:38;-6.839895;112.742236667;5.5;-1;149;154.6;0;49;M;692525;9243601;P1
2023-09-13T19:09:57;-6.84035;112.742421667;5.6;-1;150;157.8;0;49;M;692545;9243551;P1
2023-09-13T19:10:08;-6.840615;112.742528333;5.6;-1;150;156.9;0;49;M;692557;9243521;P1
2023-09-13T19:10:28;-6.84109;112.742736667;5.5;-1;152;154.2;0;49;M;692580;9243469;P1
2023-09-13T19:10:38;-6.84132166667;112.742841667;5.5;-1;153;155.2;0;49;M;692591;9243443;P1
2023-09-13T19:10:58;-6.841785;112.74303;5.2;-1;155;157.8;0;49;M;692612;9243392;P1
2023-09-13T19:11:17;-6.84224166667;112.743196667;5.2;-1;156;161;0;49;M;692630;9243341;P1
2023-09-13T19:12:08;-6.84345166667;112.743651667;5.5;-1;166;161.6;127;49;M;692680;9243207;P1
2023-09-13T19:12:48;-6.84443833333;112.743916667;5.7;-1;176;169.1;127;49;M;692709;9243098;P1
2023-09-13T19:12:58;-6.84473;112.743963333;5.8;-1;178;172.8;127;49;M;692714;9243066;P1
2023-09-13T19:13:08;-6.84497166667;112.743978333;5.8;-1;179;179.3;0;49;M;692716;9243039;P1
2023-09-13T19:13:28;-6.84552;112.743961667;6;-1;180;182.9;0;49;M;692714;9242978;P1
2023-09-13T19:13:38;-6.84579666667;112.743946667;5.9;-1;180;182.5;0;49;M;692712;9242948;P1
2023-09-13T19:13:58;-6.84637166667;112.743903333;5.8;-1;180;185;0;49;M;692707;9242884;P1
2023-09-13T19:14:08;-6.84663666667;112.743876667;5.6;-1;180;184.1;0;49;M;692704;9242855;P1
2023-09-13T19:14:28;-6.84716;112.743825;5.4;-1;179;186;0;49;M;692698;9242797;P1
2023-09-13T19:15:58;-6.849295;112.74357;4.8;-1;172;183.5;0;49;M;692669;9242561;P1
2023-09-13T19:16:47;-6.850395;112.743556667;4.5;-1;172;179;0;49;M;692667;9242439;P1
2023-09-13T19:17:18;-6.85102833333;112.74354;4.4;-1;171;181.3;0;49;M;692665;9242369;P1
2023-09-13T19:17:28;-6.85123333333;112.74353;4.4;-1;171;183.1;0;49;M;692664;9242346;P1
2023-09-13T19:17:38;-6.85145666667;112.74352;4.2;-1;170;183.2;0;49;M;692662;9242322;P1
2023-09-13T19:19:38;-6.85401166667;112.74357;4.8;-1;165;175;0;49;M;692667;9242039;P1
2023-09-13T19:20:18;-6.85491166667;112.743663333;5;-1;164;174.1;0;49;M;692677;9241940;P1
2023-09-13T19:22:28;-6.85815166667;112.744081667;5.6;-1;160;171.1;0;49;M;692722;9241581;P1
2023-09-13T19:22:58;-6.85887666667;112.744245;5.5;-1;160;165.3;0;49;M;692740;9241501;P1
2023-09-13T19:23:37;-6.859905;112.744506667;6.2;-1;160;163.2;0;49;M;692768;9241387;P1
2023-09-13T19:23:58;-6.86051833333;112.744665;6.7;-1;160;164.9;0;49;M;692785;9241319;P1
2023-09-13T19:24:28;-6.86145833333;112.744966667;7;-1;164;160.7;127;49;M;692818;9241215;P1
2023-09-13T19:24:47;-6.86205833333;112.745166667;7.3;-1;169;160.9;127;49;M;692840;9241149;P1
2023-09-13T19:25:08;-6.86275166667;112.74537;7.6;-1;176;166.6;127;49;M;692862;9241072;P1
2023-09-13T19:26:20;-6.865255;112.745428333;7.5;-1;205;192;127;49;M;692868;9240795;P1
2023-09-13T19:26:41;-6.86598166667;112.745171667;7.6;-1;211;205.3;127;49;M;692839;9240715;P1
2023-09-13T19:26:51;-6.86630166667;112.745015;7.6;-1;213;207.6;127;49;M;692822;9240679;P1
2023-09-13T19:27:28;-6.86745166667;112.744331667;7.9;-1;224;211.9;127;49;M;692746;9240552;P1
2023-09-13T19:27:48;-6.868;112.743896667;7.9;-1;229;224.2;0;49;M;692697;9240492;P1
2023-09-13T19:27:58;-6.86827333333;112.743595;7.9;-1;229;230;0;49;M;692664;9240462;P1
2023-09-13T19:28:17;-6.86869333333;112.74307;8.2;-1;227;233;-127;49;M;692606;9240416;P1
2023-09-13T19:28:28;-6.86894333333;112.742723333;8.4;-1;223;233;-127;49;M;692567;9240388;P1
2023-09-13T19:28:48;-6.86946833333;112.742068333;8.6;-1;213;227.3;-127;49;M;692495;9240330;P1
2023-09-13T19:33:48;-6.88301833333;112.737391667;11.4;-1;199;200.8;0;49;M;691972;9238834;P1
2023-09-13T19:34:07;-6.884;112.73702;11.1;-1;200;201.1;0;49;M;691931;9238725;P1
2023-09-13T19:35:17;-6.887155;112.73582;9.9;-1;200;199.1;0;49;M;691797;9238377;P1
2023-09-13T19:36:07;-6.88923833333;112.73499;9.5;-1;200;202.8;0;49;M;691704;9238147;P1
2023-09-13T19:37:37;-6.89283;112.733678333;8.8;-1;193;194.7;0;49;M;691558;9237750;P1
